"Id","LotFrontage","LotArea","OverallQual","OverallCond","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","TotRmsAbvGrd","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","SalePrice","ExterQualRank","ExterCondRank","BsmtQualRank","BsmtCondRank","HeatingQCRank","CentralAirRank","KitchenQualRank","FirePlaceQuRank","GarageQualRank","GarageCondRank","BsmtFinType1Rank","BsmtFinType2Rank","NeighborhoodRank","HouseAge","RemodeledFlag","PoolFlag"
851,36,4435,6,5,170,659,0,189,848,848,0,0,848,1,1,0,1,3,2,420,140,0,0,0,0,0,0,131500,2,3,2,3,1,2,2,2,3,3,1,6,17,1998,0,0
852,43,3196,8,5,40,0,0,1273,1273,1456,0,0,1456,0,2,0,2,7,2,400,143,20,0,0,0,0,0,215000,2,3,2,3,1,2,2,3,3,3,6,6,16,1998,0,0
853,53,7128,7,5,0,364,0,554,918,918,728,0,1646,0,2,0,4,7,1,240,0,0,0,0,126,0,0,164000,3,2,3,3,2,2,3,2,3,3,4,6,18,1945,1,0
854,82,12095,6,6,115,564,0,563,1127,1445,0,0,1445,0,1,1,3,7,2,645,180,0,0,0,0,0,0,158000,3,2,3,3,3,2,3,4,3,3,4,6,11,1959,0,0
855,102,17920,5,4,0,306,1085,372,1763,1779,0,0,1779,1,1,1,3,6,2,454,0,418,0,0,312,0,0,170000,3,3,3,3,3,2,3,2,3,3,2,4,7,1969,1,0
856,69,6897,5,8,0,659,0,381,1040,1040,0,0,1040,1,1,1,3,6,1,260,0,104,0,0,0,0,0,127000,3,2,3,3,1,2,3,3,3,3,2,6,7,2005,1,0
857,60,10970,6,6,0,505,435,0,940,1026,0,0,1026,1,1,0,3,5,2,576,0,0,34,0,0,0,0,147000,3,3,2,2,3,2,3,3,3,4,1,5,17,1973,0,0
858,65,8125,6,5,0,0,0,702,702,702,779,0,1481,0,2,1,3,6,2,343,0,36,0,0,0,0,0,174000,3,3,2,3,2,2,3,3,3,3,6,6,15,1990,1,0
859,80,10400,7,5,189,0,0,1090,1090,1370,0,0,1370,0,2,0,3,6,2,479,0,0,0,0,0,0,0,152000,3,3,2,3,3,2,3,3,3,3,6,6,14,1971,0,0
860,76,11029,6,7,220,619,0,435,1054,1512,1142,0,2654,1,2,1,4,9,2,619,0,65,0,0,222,0,0,250000,3,3,3,3,3,2,2,2,3,3,3,6,14,1979,1,0
861,55,7642,7,8,0,0,0,912,912,912,514,0,1426,0,1,1,3,7,1,216,0,240,0,0,0,0,0,189950,2,3,3,3,2,2,2,2,3,3,6,6,18,1993,1,0
862,75,11625,5,4,0,841,0,198,1039,1039,0,0,1039,1,1,1,3,6,2,504,0,0,0,0,0,0,0,131500,3,3,3,3,1,2,3,2,3,3,3,6,7,1960,0,0
863,81,9672,6,5,0,338,0,702,1040,1097,0,0,1097,0,2,0,3,6,2,480,0,0,0,0,0,0,0,152000,3,3,2,3,3,2,3,3,3,3,1,6,13,1980,1,0
864,70,7931,5,5,0,1148,0,0,1148,1148,0,0,1148,1,1,0,3,6,1,672,0,0,0,0,0,0,0,132500,3,3,3,3,3,2,3,4,3,3,3,6,11,1954,0,0
865,72,8640,7,5,0,0,0,1372,1372,1372,0,0,1372,0,2,0,3,6,2,529,0,140,0,0,0,0,0,250580,2,3,1,3,1,2,2,2,3,3,6,6,20,2003,1,0
866,70,8750,5,6,76,828,0,174,1002,1002,0,0,1002,1,1,0,3,5,2,902,0,0,0,0,0,0,0,148500,3,3,3,3,3,2,3,2,3,3,3,6,11,1965,0,0
867,67,10656,8,5,274,0,0,1638,1638,1646,0,0,1646,0,2,0,3,6,3,870,192,80,0,0,0,0,0,248900,2,3,2,3,1,2,2,2,3,3,6,6,22,2002,1,0
868,85,6970,4,5,0,932,0,108,1040,1120,0,0,1120,1,1,1,3,5,2,544,168,0,0,0,0,0,400,129000,3,3,3,3,3,2,4,4,3,3,2,6,7,1956,0,0
869,64,14762,5,6,0,0,0,0,0,1547,720,53,2320,0,2,0,2,7,2,672,120,144,0,0,0,0,0,169000,3,3,2,3,2,2,3,3,3,3,6,6,15,1945,1,0
870,80,9938,7,5,246,750,0,300,1050,1062,887,0,1949,1,2,1,3,8,2,574,156,90,0,0,0,0,0,236000,2,3,2,3,1,2,2,3,3,3,1,6,13,1989,1,0
871,60,6600,5,5,0,0,0,894,894,894,0,0,894,0,1,0,2,5,1,308,0,0,0,0,0,0,0,109500,3,3,3,3,2,1,3,3,3,3,6,6,11,1957,0,0
872,70,8750,6,5,116,505,0,299,804,804,878,0,1682,0,2,1,3,7,2,523,0,77,0,0,0,0,0,200500,3,3,2,3,1,2,2,3,3,3,1,6,17,1993,0,0
873,74,8892,5,7,0,0,0,105,105,910,0,0,910,0,1,0,3,5,2,414,196,0,150,0,0,0,0,116000,2,3,3,3,2,2,2,2,3,3,6,6,11,1991,1,0
874,60,12144,5,7,0,375,0,457,832,1036,0,232,1268,0,1,0,3,6,1,288,0,28,0,0,0,0,0,133000,2,3,3,3,2,2,3,2,3,3,4,6,11,1945,1,0
875,52,5720,5,6,0,0,0,676,676,676,455,0,1131,0,1,1,3,5,1,200,26,0,0,0,0,0,0,66500,3,3,3,3,1,2,3,2,3,3,6,6,6,1945,1,0
876,75,9000,8,5,0,64,0,1120,1184,1184,1426,0,2610,0,2,1,4,11,2,550,208,364,0,0,0,0,0,303477,2,3,2,3,1,2,1,2,3,3,1,6,20,2002,0,0
877,94,25286,4,5,0,633,0,431,1064,1040,0,0,1040,1,1,0,3,5,2,648,0,0,0,0,0,0,0,132250,3,3,3,3,2,2,3,3,3,3,2,6,12,1958,0,0
878,74,8834,9,5,216,1170,0,292,1462,1462,762,0,2224,1,2,1,4,10,3,738,184,0,0,0,0,0,0,350000,2,3,1,3,1,2,1,2,3,3,1,6,24,2000,1,0
879,88,11782,5,7,0,899,0,210,1109,1155,0,0,1155,1,1,0,3,6,2,576,192,0,0,0,0,0,400,148000,3,3,3,3,3,2,2,3,3,3,2,6,7,1990,1,0
880,72,7000,5,8,90,646,0,218,864,864,0,0,864,1,1,0,3,6,1,336,0,0,0,0,0,0,0,136500,2,2,3,3,1,2,3,4,3,3,2,6,17,2000,1,0
881,60,7024,5,5,0,980,0,110,1090,1090,0,0,1090,1,1,1,2,5,2,450,0,49,0,0,0,0,0,157000,3,3,1,2,2,2,3,3,3,3,2,6,5,2001,1,0
882,44,13758,7,5,117,902,0,254,1156,1187,530,0,1717,0,2,1,3,7,2,400,168,36,0,0,0,0,0,187500,2,2,2,3,1,2,2,3,3,3,5,6,22,1986,1,0
883,63,9636,6,5,0,0,0,808,808,808,785,0,1593,0,2,1,3,7,2,389,342,40,0,0,0,0,0,178000,3,3,2,3,2,2,3,3,3,3,6,6,15,1988,1,0
884,60,6204,4,5,0,0,0,795,795,954,795,481,2230,1,1,0,5,10,1,440,0,188,0,0,0,0,0,118500,2,3,3,4,3,1,3,2,3,2,6,6,9,1945,1,0
885,65,7150,5,5,60,432,0,460,892,892,0,0,892,0,1,0,3,5,1,288,0,0,0,0,0,0,0,100000,3,3,3,3,3,2,3,2,3,3,3,6,11,1962,0,0
886,50,5119,9,5,60,1238,0,460,1698,1709,0,0,1709,1,2,0,2,5,2,506,97,65,0,0,0,0,0,328900,2,3,1,3,1,2,2,3,3,3,1,6,20,1995,1,0
887,70,8393,5,5,122,528,0,1098,1626,1712,0,0,1712,0,2,0,4,8,2,588,272,54,0,0,0,0,0,145000,3,3,3,3,1,2,3,2,3,3,5,6,11,2000,1,0
888,59,16466,5,7,0,0,0,816,816,872,521,0,1393,0,1,1,3,8,1,300,121,0,0,0,265,0,0,135500,3,2,3,3,3,2,3,2,3,3,6,6,5,1950,0,0
889,95,15865,8,6,0,351,823,1043,2217,2217,0,0,2217,1,2,0,4,8,2,621,81,207,0,0,224,0,0,268000,2,2,3,2,1,2,2,3,3,3,2,4,11,1965,0,0
890,128,12160,6,4,90,1024,0,481,1505,1505,0,0,1505,1,1,0,2,6,2,505,0,0,0,162,0,0,0,149500,3,3,3,3,1,2,3,3,3,3,3,6,11,1948,0,0
891,60,8064,5,7,0,0,0,672,672,672,252,0,924,0,1,0,3,6,2,576,0,0,0,0,0,0,2000,122900,3,2,3,3,1,2,3,5,3,3,6,6,11,2001,1,0
892,70,11184,6,5,92,226,500,192,918,918,765,0,1683,0,2,1,3,7,2,440,243,0,0,0,0,0,0,172500,3,3,3,3,2,2,3,3,3,3,5,4,7,1973,0,0
893,70,8414,6,8,0,663,0,396,1059,1068,0,0,1068,0,1,0,3,6,1,264,192,0,0,0,0,0,0,154500,3,3,3,3,3,2,3,3,3,3,1,6,7,1998,1,0
894,75,13284,5,5,0,1064,0,319,1383,1383,0,0,1383,1,1,0,3,6,1,354,511,116,0,0,0,0,0,165000,3,3,2,3,3,2,3,2,3,3,3,6,7,1949,0,0
895,64,7018,5,5,0,0,0,0,0,1535,0,0,1535,0,2,0,4,8,2,400,0,0,0,0,0,0,0,118858,3,3,3,3,3,2,3,3,3,3,6,6,13,1974,0,0
896,71,7056,6,5,415,400,0,380,780,983,813,0,1796,1,1,1,4,8,2,483,0,50,0,0,0,0,0,140000,3,3,3,3,3,2,3,3,3,3,3,6,11,1958,0,0
897,50,8765,4,6,0,285,0,666,951,951,0,0,951,0,1,0,2,6,1,327,0,28,0,0,0,0,0,106500,3,3,3,3,1,1,3,2,3,3,2,6,2,1945,1,0
898,64,7018,5,5,0,0,0,0,0,1120,1120,0,2240,0,2,0,6,12,2,528,154,0,0,0,0,0,0,142953,3,3,3,3,3,2,3,3,3,3,5,6,13,1974,0,0
899,100,12919,9,5,760,2188,0,142,2330,2364,0,0,2364,1,2,1,2,11,3,820,0,67,0,0,0,0,0,611657,1,3,1,3,1,2,1,2,3,3,1,6,24,2005,1,0
900,65,6993,5,7,0,465,0,447,912,1236,0,0,1236,0,1,0,3,6,1,288,0,0,0,0,0,0,0,135000,3,3,3,3,3,2,3,3,3,3,3,6,7,1989,1,0
901,61,7340,4,6,0,322,0,536,858,858,0,0,858,0,1,0,2,4,1,684,0,0,0,0,0,0,0,110000,3,3,3,3,3,2,3,4,3,3,2,6,11,1966,0,0
902,64,8712,5,7,0,860,0,132,992,1306,0,0,1306,1,1,0,2,5,1,756,0,0,0,0,0,0,0,153000,3,2,3,3,3,2,3,2,3,3,3,6,11,1995,1,0
903,63,7875,7,5,0,0,0,783,783,807,702,0,1509,0,2,1,3,8,2,393,0,75,0,0,0,0,0,180000,2,3,2,3,1,2,2,2,3,3,6,6,15,1998,0,0
904,50,14859,7,5,27,0,0,1670,1670,1670,0,0,1670,0,2,0,3,7,3,690,144,60,0,0,0,0,0,240000,2,3,2,3,1,2,2,2,3,3,6,6,15,2001,0,0
905,70,6173,5,6,75,599,0,277,876,902,0,0,902,0,1,0,3,6,1,288,0,0,0,0,0,0,0,125500,3,3,3,3,3,2,3,4,3,3,1,6,7,1962,0,0
906,80,9920,5,5,110,354,290,412,1056,1063,0,0,1063,1,1,0,3,6,1,280,0,0,164,0,0,0,0,128000,3,3,3,3,3,2,3,2,3,3,4,5,11,1949,0,0
907,116,13501,8,5,208,63,0,1560,1623,1636,0,0,1636,1,2,0,3,8,3,865,0,60,0,0,0,0,0,255000,2,3,2,3,1,2,2,2,3,3,1,6,20,2001,0,0
908,86,11500,7,7,0,223,0,794,1017,1020,1037,0,2057,0,1,1,3,6,1,180,0,0,0,0,322,0,0,250000,2,3,2,3,2,2,2,2,4,3,4,6,18,1982,1,0
909,68,8885,5,5,0,301,324,239,864,902,0,0,902,1,1,0,2,5,2,484,164,0,0,0,0,0,0,131000,3,3,2,3,3,2,3,3,3,3,3,2,12,1978,0,0
910,149,12589,6,5,0,0,0,742,742,742,742,0,1484,0,2,1,3,8,2,390,36,24,0,0,0,0,0,174000,2,3,2,3,1,2,2,2,3,3,6,6,15,2000,0,0
911,80,11600,5,5,361,443,0,662,1105,1105,1169,0,2274,0,2,0,5,12,2,480,0,0,0,0,0,0,0,154300,3,3,3,3,3,2,3,2,3,3,4,6,11,1955,0,0
912,61,9286,5,7,0,196,0,1072,1268,1268,0,0,1268,0,1,1,3,5,1,252,173,0,0,0,0,0,0,143500,3,3,2,2,3,2,2,4,3,3,2,6,17,1984,1,0
913,51,6120,5,7,0,489,0,279,768,1015,0,0,1015,0,1,0,3,6,1,450,0,0,112,0,120,0,620,88000,3,3,3,3,3,1,3,2,3,3,4,6,4,1945,1,0
914,82,6270,5,6,0,284,0,717,1001,1001,1001,0,2002,0,2,0,4,8,3,871,0,0,0,0,0,0,0,145000,3,3,3,3,3,1,3,2,3,3,3,6,18,1945,1,0
915,30,3000,6,5,76,294,0,318,612,612,612,0,1224,0,2,1,2,4,2,528,0,234,0,0,0,0,0,173733,2,3,2,3,1,2,2,3,3,3,1,6,20,2004,0,0
916,21,2001,4,5,80,0,0,546,546,546,546,0,1092,0,1,1,3,6,1,286,0,0,0,0,0,0,0,75000,3,3,3,3,4,2,3,3,3,3,6,6,1,1965,0,0
917,50,9000,2,3,0,50,0,430,480,480,0,0,480,1,0,0,1,4,1,308,0,0,0,0,0,0,0,35311,3,3,3,3,3,1,3,2,3,3,3,6,2,1945,1,0
918,70,17140,4,6,0,1059,0,75,1134,1229,0,0,1229,0,1,0,3,6,1,284,0,0,0,0,0,0,0,135000,3,3,3,3,1,2,3,3,3,3,2,6,5,1951,0,0
919,103,13125,7,5,0,48,634,422,1104,912,1215,0,2127,1,2,1,4,8,3,833,72,192,224,0,0,0,0,238000,2,3,1,3,1,2,2,3,3,3,3,1,13,1986,0,0
920,87,11029,6,8,0,528,411,245,1184,1414,0,0,1414,1,1,0,3,6,2,601,0,51,0,0,190,0,0,176500,1,3,2,3,1,2,3,3,3,3,2,3,11,1997,1,0
921,70,8462,6,5,105,814,0,114,928,936,785,0,1721,0,2,1,3,7,2,471,300,87,0,0,0,0,0,201000,2,2,2,2,1,2,2,3,3,3,1,6,13,1989,0,0
922,67,8777,5,7,0,1084,0,188,1272,1272,928,0,2200,2,2,2,4,9,0,0,0,70,0,0,0,0,0,145900,3,3,3,3,2,2,3,2,3,3,2,6,5,1998,1,0
923,65,10237,6,5,0,28,0,1288,1316,1316,0,0,1316,0,2,0,3,6,2,397,100,0,0,23,0,0,0,169990,2,3,2,3,1,2,2,2,3,3,1,6,15,2001,1,0
924,50,8012,6,5,0,165,841,598,1604,1617,0,0,1617,1,2,0,2,5,2,533,0,69,0,0,0,0,0,193000,2,3,2,3,1,2,2,4,3,3,5,1,13,1989,1,0
925,79,10240,6,6,157,625,1061,0,1686,1686,0,0,1686,1,2,0,3,7,2,612,384,131,0,0,0,0,0,207500,3,2,2,3,3,2,3,3,3,3,3,5,14,1975,0,0
926,78,15611,5,6,0,767,93,266,1126,1126,0,0,1126,0,2,0,3,6,2,540,180,0,0,0,0,0,0,175000,3,3,2,3,3,2,1,3,3,3,2,5,14,1972,0,0
927,93,11999,8,5,340,0,0,1181,1181,1234,1140,0,2374,0,2,1,4,10,3,656,104,100,0,0,0,0,0,285000,2,3,2,3,1,2,1,2,3,3,6,6,24,1999,1,0
928,80,9900,7,5,342,552,0,280,832,1098,880,0,1978,0,2,1,4,9,2,486,0,43,0,0,0,0,0,176000,3,3,3,3,2,2,3,2,3,3,3,6,14,1963,0,0
929,70,11838,8,5,0,0,0,1753,1753,1788,0,0,1788,0,2,0,3,7,2,522,202,151,0,0,0,0,0,236500,2,3,2,3,1,2,1,3,3,3,6,6,17,1996,0,0
930,74,13006,7,5,285,0,0,964,964,993,1243,0,2236,0,2,1,4,8,2,642,0,0,0,0,0,0,0,222000,3,3,2,3,2,2,2,3,3,3,6,6,15,1992,0,0
931,73,8925,8,5,0,16,0,1450,1466,1466,0,0,1466,0,2,0,3,7,3,610,100,18,0,0,0,0,0,201000,2,3,2,3,1,2,2,2,3,3,1,6,22,2002,0,0
932,70,9100,5,6,0,338,466,121,925,925,0,0,925,0,1,0,2,5,1,429,0,0,0,0,0,0,0,117500,3,3,3,3,1,2,3,4,3,3,3,4,11,1960,0,0
933,84,11670,9,5,302,0,0,1905,1905,1905,0,0,1905,0,2,0,3,8,3,788,0,191,0,0,0,0,0,320000,1,3,1,2,1,2,1,2,3,3,6,6,20,2001,0,0
934,63,8487,7,5,210,20,0,1480,1500,1500,0,0,1500,0,2,0,3,6,2,570,192,36,0,0,0,0,0,190000,2,3,2,3,1,2,2,3,3,3,1,6,17,1999,0,0
935,313,27650,7,7,0,425,0,160,585,2069,0,0,2069,1,2,0,4,9,2,505,0,0,0,0,0,0,0,242000,3,3,2,3,1,2,2,2,3,3,1,6,11,2002,1,0
936,52,5825,4,5,108,0,0,600,600,747,0,0,747,0,1,0,1,5,2,528,0,0,32,0,0,0,0,79900,3,2,4,3,2,2,3,2,3,3,6,6,4,1948,1,0
937,67,10083,7,5,120,833,0,343,1176,1200,0,0,1200,1,2,0,2,5,2,555,0,41,0,0,0,0,0,184900,2,3,2,3,1,2,2,3,3,3,1,6,13,1998,0,0
938,75,9675,7,5,0,341,0,772,1113,1113,858,0,1971,0,2,1,3,8,2,689,0,48,0,0,0,0,0,253000,2,3,2,3,1,2,2,2,3,3,1,6,20,2000,0,0
939,73,8760,7,5,0,464,0,927,1391,1391,571,0,1962,0,2,1,3,7,3,868,0,90,0,0,0,0,0,239799,2,3,2,2,1,2,2,2,3,3,1,6,17,2001,0,0
940,60,24090,7,7,0,0,0,1032,1032,1207,1196,0,2403,0,2,0,4,10,1,349,56,0,318,0,0,0,0,244400,3,2,3,3,1,2,3,3,3,3,6,6,19,1945,1,0
941,55,12640,6,5,0,936,396,396,1728,1728,0,0,1728,0,2,0,4,8,2,574,40,0,0,0,0,0,0,150900,3,3,3,3,3,2,3,4,3,3,4,5,12,1971,0,0
942,68,8755,7,5,298,772,0,220,992,1022,1038,0,2060,1,2,1,3,8,2,390,0,0,0,168,0,0,0,214000,2,3,2,3,1,2,2,3,3,3,2,6,15,1994,0,0
943,42,7711,4,3,0,1440,0,0,1440,1440,0,0,1440,2,2,0,4,8,0,0,321,0,0,0,0,0,0,150000,3,3,2,3,3,2,3,3,3,3,1,6,5,1972,0,0
944,100,25000,5,4,0,0,0,1632,1632,1632,0,0,1632,0,2,0,4,8,2,576,0,0,0,0,0,0,0,143000,3,3,3,3,3,2,3,3,3,3,6,6,12,1962,0,0
945,80,14375,6,6,541,111,354,354,819,1344,0,0,1344,0,1,0,3,7,2,525,0,118,0,0,233,0,0,137500,3,3,3,3,2,2,2,2,3,3,1,4,22,1953,0,0
946,98,8820,5,6,0,1088,0,0,1088,1188,561,120,1869,0,1,0,2,7,2,456,48,0,244,0,0,0,0,124900,3,3,3,3,3,2,3,2,3,3,5,6,6,1991,1,0
947,70,8163,5,6,128,748,294,102,1144,1144,0,0,1144,1,1,0,3,6,1,796,86,0,0,0,0,0,0,143000,3,2,3,3,3,2,3,3,3,3,2,3,11,1954,0,0
948,85,14536,8,5,236,1300,0,316,1616,1629,0,0,1629,1,2,0,3,9,3,808,0,252,0,0,0,0,0,270000,2,3,2,3,1,2,2,2,3,3,1,6,22,1998,1,0
949,65,14006,7,5,144,0,0,936,936,936,840,0,1776,0,2,1,3,7,2,474,144,96,0,0,0,0,0,192500,2,3,2,3,1,2,2,3,3,3,6,6,17,1997,0,0
950,78,9360,6,7,0,982,0,179,1161,1381,0,0,1381,1,1,1,3,5,2,676,0,0,0,0,0,0,0,197500,3,3,3,3,3,2,2,3,3,3,2,6,14,2001,1,0
951,60,7200,5,8,0,398,149,317,864,864,0,0,864,1,1,0,3,5,2,720,194,0,0,0,0,0,0,129000,3,3,3,3,2,2,2,3,3,3,2,3,11,1997,1,0
952,60,7800,5,5,0,641,0,187,828,965,0,0,965,1,1,0,3,6,1,300,421,0,0,0,0,0,0,119900,3,3,3,3,2,2,3,4,3,3,3,6,13,1960,0,0
953,60,7200,5,8,0,660,0,108,768,768,0,0,768,0,1,0,2,5,1,396,192,0,0,0,0,0,0,133900,3,2,2,3,2,2,3,3,3,3,1,6,17,1998,1,0
954,80,11075,5,4,232,562,193,29,784,1168,800,0,1968,0,2,1,4,7,2,530,305,189,0,0,0,0,400,172000,3,3,3,3,1,2,3,5,3,3,2,5,12,1964,0,0
955,35,9400,6,5,250,945,0,0,945,980,0,0,980,0,2,0,4,4,0,0,0,0,0,0,0,0,0,127500,3,3,2,2,3,2,3,3,3,3,1,6,5,1970,0,0
956,82,7136,6,6,423,484,0,495,979,979,979,0,1958,0,2,0,4,8,2,492,0,0,0,0,0,0,0,145000,3,3,2,3,3,1,3,2,3,3,4,6,18,1945,1,0
957,24,1300,6,6,0,285,0,276,561,561,668,0,1229,0,1,1,2,5,2,462,150,0,0,0,0,0,0,124000,3,3,2,3,3,2,3,3,3,3,2,6,8,1975,0,0
958,70,7420,5,5,0,417,0,640,1057,1057,0,0,1057,0,1,0,3,6,2,576,0,0,0,0,0,0,0,132000,3,3,3,3,3,2,3,3,3,3,4,6,7,1957,0,0
959,65,8450,7,5,0,699,0,638,1337,1337,0,0,1337,1,2,0,3,6,2,531,0,39,0,0,0,0,0,185000,2,3,2,3,1,2,2,2,3,3,1,6,17,1998,0,0
960,24,2572,7,5,0,604,0,92,696,696,720,0,1416,1,2,1,3,6,2,484,0,44,0,0,0,0,0,155000,2,3,2,3,1,2,2,3,3,3,2,6,20,1994,0,0
961,50,7207,5,7,0,696,0,162,858,858,0,0,858,1,1,0,2,4,0,0,117,0,0,0,0,0,0,116500,3,2,3,3,2,2,3,3,3,3,3,6,4,2003,1,0
962,83,12227,6,7,424,896,0,434,1330,1542,1330,0,2872,1,2,1,4,11,2,619,550,282,0,0,0,0,0,272000,3,2,2,2,3,2,3,3,3,3,2,6,14,1990,1,0
963,24,2308,6,6,0,556,0,248,804,804,744,0,1548,1,2,1,3,7,2,440,48,0,0,0,0,0,0,155000,3,3,2,3,3,2,2,3,3,3,2,6,10,1971,0,0
964,122,11923,9,5,0,0,0,1800,1800,1800,0,0,1800,0,2,0,2,7,2,702,288,136,0,0,0,0,0,239000,2,3,1,3,1,2,1,2,3,3,6,6,17,2002,0,0
965,80,11316,7,5,44,624,0,193,817,824,1070,0,1894,1,2,1,4,8,2,510,0,40,0,0,0,0,0,214900,2,3,2,3,1,2,2,2,3,3,1,6,22,1998,1,0
966,65,10237,6,5,0,0,0,783,783,783,701,0,1484,0,2,1,3,8,2,393,0,72,0,0,0,0,0,178900,2,3,2,3,1,2,2,2,3,3,6,6,15,2002,1,0
967,130,9600,5,7,0,428,0,300,728,976,332,0,1308,1,1,1,2,7,1,256,0,70,0,0,0,0,0,160000,2,2,3,4,1,2,3,3,3,3,4,6,18,1945,1,0
968,72,7390,5,7,151,902,0,196,1098,1098,0,0,1098,1,1,0,3,6,1,260,0,0,0,0,0,0,0,135000,3,3,3,3,3,2,3,3,3,3,2,6,11,1950,0,0
969,50,5925,3,6,0,0,0,600,600,600,368,0,968,0,1,0,2,6,0,0,0,0,0,0,0,0,0,37900,3,3,3,3,4,1,3,2,3,3,6,6,6,1945,1,0
970,75,10382,6,5,105,513,0,75,588,1095,0,0,1095,1,1,0,2,6,1,264,0,0,0,0,0,0,0,140000,3,4,3,3,3,2,3,3,3,3,2,6,11,1953,0,0
971,60,10800,4,4,0,0,0,720,720,720,472,0,1192,0,1,1,4,6,0,0,0,0,0,0,0,0,0,135000,3,3,3,3,3,1,3,2,3,3,6,6,11,1945,1,0
972,36,2268,7,5,106,567,0,197,764,764,862,0,1626,0,2,0,2,6,2,474,0,27,0,0,0,0,0,173000,2,3,2,3,1,2,2,2,3,3,1,6,24,1999,1,0
973,55,7892,6,5,0,0,0,918,918,918,0,0,918,0,2,0,2,5,1,264,28,0,0,0,0,0,0,99500,3,3,2,3,3,2,3,3,3,3,6,6,13,1974,0,0
974,95,11639,7,5,140,0,0,1428,1428,1428,0,0,1428,0,2,0,3,6,2,480,0,120,0,0,0,0,0,182000,2,3,2,3,1,2,2,2,3,3,6,6,20,2003,1,0
975,60,11414,7,8,0,0,0,728,728,1136,883,0,2019,0,1,0,3,8,2,532,509,135,0,0,0,0,0,167500,3,2,2,3,3,1,2,2,3,3,6,6,4,1988,1,0
976,24,2651,7,5,0,641,0,32,673,673,709,0,1382,1,2,1,3,6,2,490,153,50,0,0,0,0,0,165000,2,3,2,3,1,2,2,3,3,3,1,6,20,1995,0,0
977,51,5900,4,7,0,0,0,440,440,869,0,0,869,0,1,0,2,4,0,0,0,0,0,0,0,0,0,85500,3,3,2,3,3,2,4,3,3,3,6,6,4,1953,1,0
978,35,4274,7,5,108,1106,0,135,1241,1241,0,0,1241,1,1,1,1,4,2,569,0,116,0,0,0,0,0,199900,2,3,2,3,1,2,2,2,3,3,1,6,20,2002,1,0
979,68,9450,4,5,0,552,0,342,894,894,0,0,894,0,1,0,3,5,2,400,0,0,0,0,0,0,0,110000,3,3,3,3,1,2,3,3,3,3,5,6,5,1949,0,0
980,80,8816,5,6,0,651,0,470,1121,1121,0,0,1121,1,1,0,3,5,2,480,0,80,0,0,0,0,0,139000,3,3,3,3,3,2,3,2,3,3,4,6,7,1958,0,0
981,74,12122,7,9,210,867,0,77,944,999,0,0,999,1,1,0,3,6,2,588,144,76,0,0,0,0,0,178400,1,3,3,3,2,2,1,2,3,3,2,6,11,2002,1,0
982,98,12203,8,5,975,854,0,371,1225,1276,1336,0,2612,1,2,1,4,8,3,676,250,0,0,0,0,0,0,336000,2,3,2,3,1,2,2,3,3,3,1,6,25,1994,1,0
983,43,3182,7,5,16,0,0,1266,1266,1266,0,0,1266,0,2,0,2,6,2,388,100,16,0,0,0,0,0,159895,2,3,2,3,1,2,2,2,3,3,6,6,16,2002,0,0
984,85,11250,8,5,0,0,0,1128,1128,1149,1141,0,2290,0,2,1,4,9,2,779,0,0,0,0,0,0,0,255900,2,3,2,3,1,2,2,2,3,3,6,6,17,1997,0,0
985,75,10125,5,5,0,0,0,0,0,1302,432,0,1734,0,2,0,4,8,2,539,0,0,0,0,0,0,0,126000,3,3,3,3,3,2,2,3,3,3,4,6,12,1972,0,0
986,68,10880,5,5,0,1040,0,124,1164,1164,0,0,1164,1,1,0,3,5,1,240,0,48,0,0,0,0,0,125000,3,3,3,3,3,1,3,3,3,3,2,6,5,1945,0,0
987,59,5310,6,8,0,0,0,485,485,1001,634,0,1635,0,1,0,2,5,1,255,394,0,0,0,0,0,0,117000,3,2,3,4,2,2,2,2,4,3,6,6,6,1998,1,0
988,83,10159,9,5,450,1646,0,284,1930,1940,0,0,1940,1,2,1,3,8,3,606,168,95,0,0,0,0,0,395192,1,3,1,3,1,2,1,2,3,3,1,6,24,2005,1,0
989,80,12046,6,6,298,156,0,692,848,1118,912,0,2030,0,2,1,4,8,2,551,0,224,0,0,0,0,0,195000,3,3,3,3,3,2,2,3,3,3,5,6,14,1971,0,0
990,65,8125,7,5,0,0,0,770,770,778,798,0,1576,0,2,1,3,6,2,614,0,50,0,0,0,0,0,197000,2,3,2,2,1,2,2,2,3,3,6,6,20,2001,0,0
991,82,9452,8,5,423,1074,0,322,1396,1407,985,0,2392,1,2,1,3,7,3,870,0,70,0,0,0,0,0,348000,2,3,2,3,1,2,2,3,3,3,1,6,25,1993,1,0
992,121,17671,8,9,0,216,0,700,916,916,826,0,1742,0,1,1,4,8,2,424,0,169,0,0,0,0,0,168000,2,2,3,3,2,2,2,2,3,3,3,6,6,1981,1,0
